Format,MoTeC CSV File,,,Workbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.826,3,14.27,25.77,42.58,17.59,63.65,42.91,8813,107.7,112.5,108.3,8362,0,1.253,2.504,201.1,-610.5,0,-610.5,141.6,27.47,7.05,3.01,3.25,100,99.99,64.54,100,1,0.972,0.894,0.917,27.89,93.19,93.2,93.2,-53.1,0,0,0.406,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.185,0,0,0,0,0,14.239,2,4,1,2,1,0,0,0,14,702.8,47.2242739,14.7588177,209.91,130312,40922,100.8,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.18,0.77,496.82,267.6,73.2,0,1662296591,55,214,35,35,255,255,1,1,0,0,0,0,0,0,0,0,30,232,146,4,76,110,0,0,0,0,0,0,1,1,35,153,2457,99.79,-3.64,2,59.06,-46.71,96.15,99.79,9.4,0,-0.02,0.06,1,0,3,14,0,14.9,106.9,4.981,8.068,3017.7,0,0.57,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2919,6,0,0,84.09,24.9,0,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.828,3,14.27,25.63,42.5,17.57,63.67,42.92,8802,107.8,112.7,108.4,8364,0,1.253,2.504,201.1,-610.4,0,-610.4,141.8,27.51,7.05,3.04,3.28,100,99.99,64.55,100,1,0.973,0.894,0.917,27.91,93.19,93.2,93.2,-53.1,0,0,0.403,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.198,0,0,0,0,0,14.236,2,4,1,2,1,0,0,0,14,702.8,47.224273,14.758817,209.81,130312,40922,100.8,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.19,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,15,146,97,76,248,0,0,0,0,0,0,1,1,35,188,2457,99.79,-3.64,2,59.06,-46.71,96.15,99.79,9.4,0,-0.02,0.05,1,0,3,14,0,14.9,106.9,4.981,8.068,3017.7,0,0.58,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2919,6,0,0,84.09,24.92,0,-2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.83,3,14.27,25.57,42.46,17.6,63.67,42.93,8795,107.8,112.8,108.4,8368,0,1.253,2.504,201.2,-610.2,0,-610.2,142.1,27.56,7.05,3.07,3.31,100,99.99,64.55,100,1,0.974,0.894,0.917,27.91,93.19,93.2,93.2,-53.1,0,0,0.398,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.211,0,0,0,0,0,14.232,2,4,1,2,1,0,0,0,14,702.8,47.224272,14.7588162,209.7,130312,40922,100.9,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.19,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,15,146,97,76,248,0,0,0,0,0,0,1,1,35,188,2457,99.79,-3.64,2,59.06,-46.71,96.15,99.79,9.4,0,-0.02,0.03,1,0,3,14,0,14.9,106.9,4.981,8.068,3017.7,0,0.58,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2919,6,0,0,84.1,24.95,0,-2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.832,3,14.27,25.47,42.42,17.62,63.67,42.94,8788,107.9,112.8,108.4,8371,0,1.253,2.504,201.2,-610,0,-610,142.4,27.6,7.05,3.1,3.35,100,99.99,64.56,100,1,0.974,0.894,0.917,27.91,93.19,93.2,93.2,-53.1,0,0,0.393,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.224,0,0,0,0,0,14.229,2,4,1,2,1,0,0,0,14,702.8,47.2242711,14.7588155,209.6,130312,40922,100.9,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.2,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,15,146,97,76,248,0,0,0,0,0,0,1,1,35,188,2457,99.79,-3.64,2,59.06,-46.71,96.15,99.79,9.4,0,-0.02,0.02,1,0,3,14,0,14.9,107,4.981,8.068,3017.7,0,0.59,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.11,24.98,0,-1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.834,3,14.27,25.43,42.34,17.65,63.67,42.94,8780,107.9,112.9,108.4,8375,0,1.253,2.504,201.3,-609.8,0,-609.8,142.6,27.65,7.06,3.12,3.38,100,99.99,64.56,100,1,0.975,0.895,0.916,27.91,93.19,93.19,93.19,-53.1,0,0,0.387,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.236,0,0,0,0,0,14.225,2,4,1,2,1,0,0,0,14,702.8,47.2242702,14.7588148,209.5,130312,40922,101,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.2,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,15,146,97,76,248,0,0,0,0,0,0,1,1,35,188,2457,99.79,-3.64,2,59.06,-46.71,96.15,99.79,9.4,0,-0.01,0.01,1,0,3,14,0,14.9,107,4.981,8.068,3017.7,0,0.6,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.12,25.01,0,-1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.836,3,14.27,25.43,42.3,17.67,63.67,42.95,8773,108,112.9,108.4,8378,0,1.253,2.504,201.3,-609.6,0,-609.6,142.9,27.69,7.06,3.15,3.42,100,99.99,64.57,100,1,0.975,0.895,0.916,27.91,93.19,93.19,93.19,-53.1,0,0,0.382,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.249,0,0,0,0,0,14.222,2,4,1,2,1,0,0,0,14,702.8,47.2242692,14.758814,209.39,130312,40922,101,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.2,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,15,146,97,76,248,0,0,0,0,0,0,1,1,35,188,2457,99.79,-3.64,2,59.06,-46.71,96.15,99.79,9.4,0,-0.01,-0.01,1,0,3,14,0,14.9,107,4.981,8.068,3017.7,0,0.6,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.12,25.03,0,-0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.838,3,14.27,25.37,42.14,17.7,63.67,42.96,8766,108,113,108.4,8382,0,1.253,2.504,201.4,-609.4,0,-609.4,143.2,27.74,7.06,3.18,3.45,100,99.99,64.57,100,1,0.976,0.895,0.916,27.91,93.19,93.19,93.19,-53.1,0,0,0.377,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.262,0,0,0,0,0,14.218,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.21,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,79,146,140,76,98,0,0,0,0,0,0,1,1,35,187,2457,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.01,-0.02,1,0,3,14,0,14.9,107,4.981,8.068,3017.7,0,0.61,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.13,25.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.84,3,14.27,25.37,42.06,17.69,63.68,42.97,8770,108,113,108.3,8384,0,1.253,2.504,201.3,-609.3,0,-609.3,142.9,27.73,7.06,3.21,3.49,100,99.99,64.57,100,1,0.976,0.895,0.917,27.91,93.19,93.19,93.19,-53.1,0,0,0.372,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.274,0,0,0,0,0,14.224,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.21,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,79,146,140,76,98,0,0,0,0,0,0,1,1,35,187,2457,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.01,-0.02,1,0,3,14,0,14.9,107,4.981,8.068,3017.7,0,0.61,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.14,25.08,0,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.842,3,14.27,25.35,42.02,17.69,63.7,42.98,8773,108,113,108.2,8387,0,1.254,2.504,201.2,-609.2,0,-609.2,142.6,27.72,7.07,3.24,3.53,100,99.99,64.58,100,1,0.977,0.895,0.918,27.92,93.19,93.19,93.19,-53.1,0,0,0.368,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.286,0,0,0,0,0,14.231,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.22,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,79,146,140,76,98,0,0,0,0,0,0,1,1,35,187,2457,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.02,-0.01,1,0,3,14,0,14.9,107.1,4.981,8.068,3017.7,0,0.61,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.15,25.09,0,-0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.844,3,14.27,25.35,41.77,17.68,63.71,42.99,8777,107.9,113,108.1,8389,0,1.254,2.505,201.2,-609.1,0,-609.1,142.4,27.71,7.07,3.28,3.56,100,99.99,64.58,100,1,0.978,0.896,0.92,27.92,93.18,93.18,93.18,-53.1,0,0,0.363,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.299,0,0,0,0,0,14.237,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.22,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,79,146,140,76,98,0,0,0,0,0,0,1,1,35,187,2457,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.02,-0.01,1,0,3,14,0,14.9,107.1,4.981,8.068,3017.7,0,0.61,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.16,25.11,0,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.846,3,14.27,25.33,41.69,17.68,63.73,43,8780,107.9,113,108,8392,0,1.255,2.505,201.1,-608.9,0,-608.9,142.1,27.7,7.08,3.31,3.6,100,99.99,64.59,100,1,0.978,0.896,0.921,27.93,93.18,93.18,93.18,-53.1,0,0,0.359,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.311,0,0,0,0,0,14.243,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.22,0.77,496.82,267.6,73.2,0,1662296591,54,212,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,79,146,140,76,98,0,0,0,0,0,0,1,1,35,187,2457,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.02,0,1,0,3,14,0,14.9,107.1,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.17,25.13,0,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.848,3,14.27,25.31,41.45,17.67,63.74,43.01,8784,107.9,113,107.9,8394,0,1.255,2.505,201,-608.8,0,-608.8,141.8,27.69,7.08,3.34,3.64,100,99.99,64.59,100,1,0.978,0.896,0.922,27.93,93.18,93.18,93.18,-53.1,0,0,0.354,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.323,0,0,0,0,0,14.249,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.23,0.77,496.82,267.6,73.2,0,1662296591,55,224,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,91,146,143,77,11,0,0,0,0,0,0,1,1,35,192,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.02,0.01,1,0,3,14,0,14.9,107.1,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.18,25.14,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.85,3,14.27,25.31,41.33,17.72,63.78,43.02,8782,107.9,112.9,108,8394,0,1.255,2.505,201,-608.8,0,-608.8,142.3,27.75,7.08,3.37,3.66,100,99.99,64.59,100,1,0.979,0.896,0.922,27.95,93.18,93.18,93.18,-53.1,0,0,0.356,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.335,0,0,0,0,0,14.256,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.23,0.77,496.82,267.6,73.2,0,1662296591,55,224,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,91,146,143,77,11,0,0,0,0,0,0,1,1,35,192,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.02,0.01,1,0,3,14,0,14.9,107.2,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.19,25.16,0,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852,3,14.27,25.31,41.13,17.78,63.83,43.02,8779,107.9,112.8,108,8394,0,1.254,2.505,201,-608.8,0,-608.8,142.8,27.82,7.08,3.4,3.68,100,99.99,64.6,100,1,0.979,0.896,0.922,27.97,93.19,93.19,93.19,-53.1,0,0,0.357,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.347,0,0,0,0,0,14.262,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.24,0.77,496.82,267.6,73.2,0,1662296591,55,224,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,91,146,143,77,11,0,0,0,0,0,0,1,1,35,192,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.03,0.02,1,0,3,14,0,14.9,107.2,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.2,25.18,0,-0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.854,3,14.27,25.33,40.97,17.83,63.87,43.03,8777,108,112.6,108.1,8394,0,1.254,2.505,201,-608.8,0,-608.8,143.3,27.88,7.09,3.43,3.71,100,99.99,64.6,100,1,0.98,0.897,0.922,27.98,93.19,93.19,93.19,-53.1,0,0,0.359,0,0,8.561,5.262,26.5,99.6,-10127,13,14,0.89,0.89,937.7,25.359,0,0,0,0,0,14.268,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.24,0.77,496.82,267.6,73.2,0,1662296591,55,224,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,91,146,143,77,11,0,0,0,0,0,0,1,1,35,192,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.03,0.02,1,0,3,14,0,14.9,107.2,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.21,25.19,0,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856,3,14.27,25.29,40.85,17.89,63.92,43.03,8774,108,112.5,108.1,8394,0,1.253,2.505,201,-608.8,0,-608.8,143.8,27.95,7.09,3.46,3.73,100,99.99,64.61,100,1,0.981,0.897,0.922,28,93.2,93.2,93.2,-53.1,0,0,0.36,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.372,0,0,0,0,0,14.275,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.24,0.77,496.82,267.6,73.2,0,1662296591,55,224,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,91,146,143,77,11,0,0,0,0,0,0,1,1,35,192,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.03,0.03,1,0,3,14,0,14.9,107.3,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.22,25.21,0,-0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.858,3,14.27,25.23,40.69,17.94,63.96,43.04,8772,108,112.4,108.2,8394,0,1.253,2.505,201,-608.8,0,-608.8,144.4,28.01,7.09,3.49,3.75,100,99.99,64.61,100,1,0.981,0.897,0.922,28.02,93.2,93.2,93.2,-53.1,0,0,0.362,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.384,0,0,0,0,0,14.281,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.25,0.77,496.82,267.6,73.2,0,1662296591,54,232,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,166,146,210,76,136,0,0,0,0,0,0,1,1,35,235,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.03,0.03,1,0,3,14,0,14.9,107.3,4.981,8.068,3017.7,0,0.62,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.23,25.23,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86,3,14.27,25.21,40.65,17.94,63.96,43.02,8771,108.1,112.4,108.3,8395,0,1.253,2.505,201,-608.7,0,-608.7,144.5,28.04,7.09,3.52,3.75,100,99.99,64.61,100,1,0.981,0.897,0.922,28.01,93.2,93.2,93.2,-53.1,0,0,0.375,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.396,0,0,0,0,0,14.287,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.25,0.77,496.82,267.6,73.2,0,1662296591,54,232,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,166,146,210,76,136,0,0,0,0,0,0,1,1,35,235,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.04,0.03,1,0,3,14,0,14.9,107.3,4.981,8.068,3017.7,0,0.63,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.24,25.24,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.862,3,14.27,25.19,40.65,17.93,63.96,43.01,8770,108.1,112.4,108.5,8396,0,1.253,2.505,201,-608.7,0,-608.7,144.7,28.08,7.09,3.55,3.75,100,99.99,64.61,100,1,0.982,0.898,0.923,28,93.2,93.2,93.2,-53.1,0,0,0.388,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.408,0,0,0,0,0,14.293,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.26,0.77,496.82,267.6,73.2,0,1662296591,54,232,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,166,146,210,76,136,0,0,0,0,0,0,1,1,35,235,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.04,0.04,1,0,3,14,0,14.9,107.4,4.981,8.068,3017.7,0,0.63,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.25,25.26,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.864,3,14.27,25.16,40.61,17.93,63.96,42.99,8768,108.2,112.3,108.6,8398,0,1.253,2.504,201.1,-608.6,0,-608.6,144.9,28.11,7.1,3.58,3.74,100,99.99,64.62,100,1,0.983,0.898,0.923,27.99,93.2,93.2,93.2,-53.1,0,0,0.401,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.42,0,0,0,0,0,14.3,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.26,0.77,496.82,267.6,73.2,0,1662296591,54,232,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,166,146,210,76,136,0,0,0,0,0,0,1,1,35,235,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.04,0.04,1,0,3,14,0,14.9,107.4,4.981,8.068,3017.7,0,0.63,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.25,25.28,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866,3,14.27,25.14,40.57,17.92,63.96,42.98,8767,108.2,112.3,108.8,8399,0,1.253,2.504,201.1,-608.5,0,-608.5,145.1,28.15,7.1,3.61,3.74,100,99.99,64.62,100,1,0.983,0.899,0.924,27.98,93.2,93.2,93.2,-53.1,0,0,0.414,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.433,0,0,0,0,0,14.306,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.27,0.77,496.82,267.6,73.2,0,1662296591,54,232,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,166,146,210,76,136,0,0,0,0,0,0,1,1,35,235,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.05,0.05,1,0,3,14,0,14.9,107.4,4.981,8.068,3017.7,0,0.63,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.26,25.29,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.868,3,14.27,25.12,40.57,17.92,63.96,42.96,8766,108.3,112.3,108.9,8400,0,1.253,2.504,201.1,-608.4,0,-608.4,145.2,28.18,7.1,3.64,3.74,100,99.99,64.62,100,1,0.984,0.899,0.924,27.97,93.2,93.2,93.2,-53.1,0,0,0.427,0,0,8.561,5.262,26.5,99.6,-10126,13,14,0.89,0.89,937.7,25.445,0,0,0,0,0,14.312,2,4,1,2,1,0,0,0,14,702.8,47.2242683,14.7588133,209.29,130312.1,40922,101.1,1,0,0,0,65,-257,-856,0.07,0,0,0,0,0,0.2,47.4,32,2.58,5.27,0.77,496.82,267.6,73.2,0,1662296591,54,232,35,35,255,255,1,1,0,0,0,0,0,0,0,0,31,166,146,210,76,136,0,0,0,0,0,0,1,1,35,206,2458,99.79,-3.64,2,59.16,-46.71,96.15,99.79,9.4,0,-0.05,0.06,1,0,3,14,0,14.9,107.5,4.981,8.068,3017.7,0,0.63,0,0,0,0,0,0,0,0,32.5,1,0,418,0,0,0.2828,0.2918,6,0,0,84.27,25.31,0,-1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
